v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
10,10,7,5562.0,8458.0,1638059.0449992015,2446401.185017555,0.6576022700401987,0.6695790760040231,47,12,1,239.0,43328,5969,37359,0.19174001354096137,0.09832742017232643,9,196.9486763047296,239.0,8,15,True,"{0: 67, 3: 78, 1: 61, 5: 42, 4: 66, 6: 57, 7: 99, 2: 83}","{(0, 1): [(67, 63), (63, 61)], (0, 4): [(67, 4), (4, 66)], (0, 6): [(67, 57)], (0, 7): [(67, 5), (5, 99)], (1, 4): [(61, 78), (78, 66)], (1, 5): [(61, 51), (51, 9), (9, 42)], (1, 6): [(61, 25), (25, 57)], (1, 7): [(61, 30), (30, 99)], (2, 3): [(83, 19), (19, 78)], (2, 5): [(83, 19), (19, 42)], (2, 6): [(83, 8), (8, 57)], (3, 4): [(78, 66)], (4, 7): [(66, 19), (19, 99)], (5, 6): [(42, 9), (9, 49), (49, 57)], (6, 7): [(57, 5), (5, 99)]}","{(0, 67): {'cpu': 24}, (3, 78): {'cpu': 33}, (1, 61): {'cpu': 18}, (5, 42): {'cpu': 23}, (4, 66): {'cpu': 15}, (6, 57): {'cpu': 4}, (7, 99): {'cpu': 5}, (2, 83): {'cpu': 0}}","{((0, 1), (67, 63)): {'bw': 33}, ((0, 1), (63, 61)): {'bw': 33}, ((0, 4), (67, 4)): {'bw': 15}, ((0, 4), (4, 66)): {'bw': 15}, ((0, 6), (67, 57)): {'bw': 33}, ((0, 7), (67, 5)): {'bw': 9}, ((0, 7), (5, 99)): {'bw': 9}, ((1, 4), (61, 78)): {'bw': 0}, ((1, 4), (78, 66)): {'bw': 0}, ((1, 5), (61, 51)): {'bw': 12}, ((1, 5), (51, 9)): {'bw': 12}, ((1, 5), (9, 42)): {'bw': 12}, ((1, 6), (61, 25)): {'bw': 24}, ((1, 6), (25, 57)): {'bw': 24}, ((1, 7), (61, 30)): {'bw': 11}, ((1, 7), (30, 99)): {'bw': 11}, ((2, 3), (83, 19)): {'bw': 7}, ((2, 3), (19, 78)): {'bw': 7}, ((2, 5), (83, 19)): {'bw': 10}, ((2, 5), (19, 42)): {'bw': 10}, ((2, 6), (83, 8)): {'bw': 18}, ((2, 6), (8, 57)): {'bw': 18}, ((3, 4), (78, 66)): {'bw': 45}, ((4, 7), (66, 19)): {'bw': 1}, ((4, 7), (19, 99)): {'bw': 1}, ((5, 6), (42, 9)): {'bw': 18}, ((5, 6), (9, 49)): {'bw': 18}, ((5, 6), (49, 57)): {'bw': 18}, ((6, 7), (57, 5)): {'bw': 39}, ((6, 7), (5, 99)): {'bw': 39}}",624.0,397.0,244.0,122.0,275,122.0,275,122.0,502,227,0.6362179487179487,122895.97401415126,78188.62449297764,125.30228284131033,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,15.0
10,10,6,5562.0,8458.0,1638059.0449992015,2446401.185017555,0.6576022700401987,0.6695790760040231,47,13,0,263.09615978381515,44330,6215,38115,0.15842924847664186,0.08008109477952352,8,42.09615978381517,221.0,8,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
11,11,7,6028.0,9252.0,1670268.8528754339,2501282.2739740536,0.6515348032857761,0.6677650380585394,47,14,1,274.0,43536,6027,37509,0.18388625592417063,0.09470711751502425,10,69.11975939105629,274.0,8,13,True,"{0: 90, 4: 41, 2: 95, 5: 83, 1: 99, 6: 22, 3: 21, 7: 57}","{(0, 1): [(90, 80), (80, 99)], (0, 2): [(90, 12), (12, 95)], (0, 3): [(90, 41), (41, 21)], (0, 6): [(90, 22)], (1, 2): [(99, 5), (5, 95)], (2, 4): [(95, 34), (34, 27), (27, 41)], (2, 5): [(95, 22), (22, 83)], (2, 6): [(95, 22)], (3, 4): [(21, 39), (39, 27), (27, 41)], (3, 5): [(21, 15), (15, 83)], (3, 7): [(21, 25), (25, 57)], (4, 7): [(41, 57)], (6, 7): [(22, 40), (40, 57)]}","{(0, 90): {'cpu': 47}, (4, 41): {'cpu': 22}, (2, 95): {'cpu': 28}, (5, 83): {'cpu': 29}, (1, 99): {'cpu': 17}, (6, 22): {'cpu': 30}, (3, 21): {'cpu': 4}, (7, 57): {'cpu': 11}}","{((0, 1), (90, 80)): {'bw': 49}, ((0, 1), (80, 99)): {'bw': 49}, ((0, 2), (90, 12)): {'bw': 5}, ((0, 2), (12, 95)): {'bw': 5}, ((0, 3), (90, 41)): {'bw': 34}, ((0, 3), (41, 21)): {'bw': 34}, ((0, 6), (90, 22)): {'bw': 6}, ((1, 2), (99, 5)): {'bw': 4}, ((1, 2), (5, 95)): {'bw': 4}, ((2, 4), (95, 34)): {'bw': 40}, ((2, 4), (34, 27)): {'bw': 40}, ((2, 4), (27, 41)): {'bw': 40}, ((2, 5), (95, 22)): {'bw': 7}, ((2, 5), (22, 83)): {'bw': 7}, ((2, 6), (95, 22)): {'bw': 11}, ((3, 4), (21, 39)): {'bw': 48}, ((3, 4), (39, 27)): {'bw': 48}, ((3, 4), (27, 41)): {'bw': 48}, ((3, 5), (21, 15)): {'bw': 31}, ((3, 5), (15, 83)): {'bw': 31}, ((3, 7), (21, 25)): {'bw': 17}, ((3, 7), (25, 57)): {'bw': 17}, ((4, 7), (41, 57)): {'bw': 21}, ((6, 7), (22, 40)): {'bw': 5}, ((6, 7), (40, 57)): {'bw': 5}}",794.0,466.0,376.0,188.0,278,188.0,278,188.0,606,328,0.5869017632241813,54881.088956498694,32209.807876232233,40.5665086602421,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,13.0
12,12,8,6625.0,10234.0,1707928.5359331407,2563228.3523034807,0.6473519640414305,0.6663193056515183,49,15,1,297.0,42554,5796,36758,0.21516587677725119,0.11283276615258364,11,63.08154616031299,297.0,8,13,True,"{5: 19, 6: 24, 3: 66, 4: 92, 0: 61, 1: 28, 7: 72, 2: 58}","{(0, 3): [(61, 78), (78, 66)], (0, 7): [(61, 6), (6, 72)], (1, 4): [(28, 35), (35, 92)], (1, 5): [(28, 35), (35, 38), (38, 19)], (1, 6): [(28, 17), (17, 24)], (1, 7): [(28, 17), (17, 3), (3, 72)], (2, 3): [(58, 4), (4, 66)], (3, 5): [(66, 19)], (3, 6): [(66, 17), (17, 24)], (4, 5): [(92, 2), (2, 19)], (5, 6): [(19, 42), (42, 24)], (5, 7): [(19, 3), (3, 72)], (6, 7): [(24, 39), (39, 72)]}","{(5, 19): {'cpu': 25}, (6, 24): {'cpu': 41}, (3, 66): {'cpu': 28}, (4, 92): {'cpu': 48}, (0, 61): {'cpu': 41}, (1, 28): {'cpu': 23}, (7, 72): {'cpu': 12}, (2, 58): {'cpu': 13}}","{((0, 3), (61, 78)): {'bw': 38}, ((0, 3), (78, 66)): {'bw': 38}, ((0, 7), (61, 6)): {'bw': 36}, ((0, 7), (6, 72)): {'bw': 36}, ((1, 4), (28, 35)): {'bw': 16}, ((1, 4), (35, 92)): {'bw': 16}, ((1, 5), (28, 35)): {'bw': 48}, ((1, 5), (35, 38)): {'bw': 48}, ((1, 5), (38, 19)): {'bw': 48}, ((1, 6), (28, 17)): {'bw': 22}, ((1, 6), (17, 24)): {'bw': 22}, ((1, 7), (28, 17)): {'bw': 17}, ((1, 7), (17, 3)): {'bw': 17}, ((1, 7), (3, 72)): {'bw': 17}, ((2, 3), (58, 4)): {'bw': 25}, ((2, 3), (4, 66)): {'bw': 25}, ((3, 5), (66, 19)): {'bw': 46}, ((3, 6), (66, 17)): {'bw': 18}, ((3, 6), (17, 24)): {'bw': 18}, ((4, 5), (92, 2)): {'bw': 50}, ((4, 5), (2, 19)): {'bw': 50}, ((5, 6), (19, 42)): {'bw': 36}, ((5, 6), (42, 24)): {'bw': 36}, ((5, 7), (19, 3)): {'bw': 3}, ((5, 7), (3, 72)): {'bw': 3}, ((6, 7), (24, 39)): {'bw': 11}, ((6, 7), (39, 72)): {'bw': 11}}",982.0,597.0,462.0,231.0,366,231.0,366,231.0,751,385,0.6079429735234216,61946.07832942736,37659.683057706854,38.34998274715566,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,13.0
12,12,7,6625.0,10234.0,1707928.5359331407,2563228.3523034807,0.6473519640414305,0.6663193056515183,49,16,0,300.0877385251822,43467,6046,37421,0.1813134732566012,0.09683102840730817,6,132.08773852518217,168.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
13,13,8,7294.0,11403.0,1731696.9885565406,2604760.969817314,0.6396562308164518,0.664819923448866,49,17,1,318.0,42298,5923,36375,0.197968855788761,0.1220766056042285,12,35.52832978086667,318.0,8,22,True,"{2: 50, 4: 34, 7: 21, 3: 82, 1: 45, 6: 87, 0: 35, 5: 30}","{(0, 1): [(35, 30), (30, 45)], (0, 2): [(35, 83), (83, 50)], (0, 3): [(35, 98), (98, 82)], (0, 4): [(35, 33), (33, 21), (21, 34)], (0, 5): [(35, 30)], (0, 6): [(35, 99), (99, 87)], (0, 7): [(35, 33), (33, 21)], (1, 4): [(45, 72), (72, 34)], (1, 5): [(45, 15), (15, 31), (31, 30)], (1, 7): [(45, 21)], (2, 3): [(50, 12), (12, 18), (18, 82)], (2, 4): [(50, 34)], (2, 5): [(50, 80), (80, 30)], (2, 6): [(50, 27), (27, 87)], (2, 7): [(50, 21)], (3, 4): [(82, 56), (56, 34)], (3, 5): [(82, 30)], (3, 6): [(82, 87)], (3, 7): [(82, 95), (95, 21)], (4, 6): [(34, 27), (27, 87)], (4, 7): [(34, 50), (50, 21)], (6, 7): [(87, 24), (24, 15), (15, 21)]}","{(2, 50): {'cpu': 38}, (4, 34): {'cpu': 15}, (7, 21): {'cpu': 14}, (3, 82): {'cpu': 9}, (1, 45): {'cpu': 9}, (6, 87): {'cpu': 23}, (0, 35): {'cpu': 7}, (5, 30): {'cpu': 8}}","{((0, 1), (35, 30)): {'bw': 29}, ((0, 1), (30, 45)): {'bw': 29}, ((0, 2), (35, 83)): {'bw': 28}, ((0, 2), (83, 50)): {'bw': 28}, ((0, 3), (35, 98)): {'bw': 47}, ((0, 3), (98, 82)): {'bw': 47}, ((0, 4), (35, 33)): {'bw': 36}, ((0, 4), (33, 21)): {'bw': 36}, ((0, 4), (21, 34)): {'bw': 36}, ((0, 5), (35, 30)): {'bw': 8}, ((0, 6), (35, 99)): {'bw': 41}, ((0, 6), (99, 87)): {'bw': 41}, ((0, 7), (35, 33)): {'bw': 0}, ((0, 7), (33, 21)): {'bw': 0}, ((1, 4), (45, 72)): {'bw': 46}, ((1, 4), (72, 34)): {'bw': 46}, ((1, 5), (45, 15)): {'bw': 43}, ((1, 5), (15, 31)): {'bw': 43}, ((1, 5), (31, 30)): {'bw': 43}, ((1, 7), (45, 21)): {'bw': 39}, ((2, 3), (50, 12)): {'bw': 4}, ((2, 3), (12, 18)): {'bw': 4}, ((2, 3), (18, 82)): {'bw': 4}, ((2, 4), (50, 34)): {'bw': 24}, ((2, 5), (50, 80)): {'bw': 31}, ((2, 5), (80, 30)): {'bw': 31}, ((2, 6), (50, 27)): {'bw': 4}, ((2, 6), (27, 87)): {'bw': 4}, ((2, 7), (50, 21)): {'bw': 12}, ((3, 4), (82, 56)): {'bw': 38}, ((3, 4), (56, 34)): {'bw': 38}, ((3, 5), (82, 30)): {'bw': 36}, ((3, 6), (82, 87)): {'bw': 12}, ((3, 7), (82, 95)): {'bw': 27}, ((3, 7), (95, 21)): {'bw': 27}, ((4, 6), (34, 27)): {'bw': 0}, ((4, 6), (27, 87)): {'bw': 0}, ((4, 7), (34, 50)): {'bw': 39}, ((4, 7), (50, 21)): {'bw': 39}, ((6, 7), (87, 24)): {'bw': 2}, ((6, 7), (24, 15)): {'bw': 2}, ((6, 7), (15, 21)): {'bw': 2}}",1169.0,669.0,246.0,123.0,546,123.0,546,123.0,1046,500,0.572284003421728,41532.61751383314,23768.452623399804,20.332294801881783,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,22.0
14,14,9,7692.0,11997.0,1876013.1668134304,2820147.4268137775,0.6411602900725182,0.6652181190871157,51,18,1,343.0,41704,5750,35954,0.2213947190250508,0.1322375883957232,13,362.6034629570097,343.0,8,9,True,"{1: 5, 4: 25, 7: 52, 0: 73, 6: 18, 5: 96, 2: 12, 3: 57}","{(0, 5): [(73, 49), (49, 20), (20, 96)], (1, 2): [(5, 95), (95, 12)], (1, 4): [(5, 48), (48, 25)], (2, 4): [(12, 79), (79, 25)], (2, 5): [(12, 18), (18, 96)], (2, 6): [(12, 18)], (2, 7): [(12, 89), (89, 52)], (3, 6): [(57, 18)], (5, 7): [(96, 52)]}","{(1, 5): {'cpu': 28}, (4, 25): {'cpu': 25}, (7, 52): {'cpu': 29}, (0, 73): {'cpu': 23}, (6, 18): {'cpu': 15}, (5, 96): {'cpu': 5}, (2, 12): {'cpu': 0}, (3, 57): {'cpu': 48}}","{((0, 5), (73, 49)): {'bw': 34}, ((0, 5), (49, 20)): {'bw': 34}, ((0, 5), (20, 96)): {'bw': 34}, ((1, 2), (5, 95)): {'bw': 45}, ((1, 2), (95, 12)): {'bw': 45}, ((1, 4), (5, 48)): {'bw': 3}, ((1, 4), (48, 25)): {'bw': 3}, ((2, 4), (12, 79)): {'bw': 39}, ((2, 4), (79, 25)): {'bw': 39}, ((2, 5), (12, 18)): {'bw': 32}, ((2, 5), (18, 96)): {'bw': 32}, ((2, 6), (12, 18)): {'bw': 44}, ((2, 7), (12, 89)): {'bw': 9}, ((2, 7), (89, 52)): {'bw': 9}, ((3, 6), (57, 18)): {'bw': 0}, ((5, 7), (96, 52)): {'bw': 19}}",594.0,398.0,346.0,173.0,225,173.0,225,173.0,421,196,0.67003367003367,215386.45699646376,144316.17825688986,242.9565290520031,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,9.0
14,14,8,7692.0,11997.0,1876013.1668134304,2820147.4268137775,0.6411602900725182,0.6652181190871157,51,19,0,343.1197593910563,42498,5938,36560,0.19593771157752204,0.11761156566022257,10,69.11975939105629,274.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
14,14,7,7692.0,11997.0,1876013.1668134304,2820147.4268137775,0.6411602900725182,0.6652181190871157,51,20,0,353.52832978086667,43667,6061,37606,0.17928232904536223,0.09236598846330224,12,35.52832978086667,318.0,8,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
14,14,6,7692.0,11997.0,1876013.1668134304,2820147.4268137775,0.6411602900725182,0.6652181190871157,51,21,0,360.081546160313,44649,6292,38357,0.14800270819228167,0.07424033982574274,11,63.08154616031299,297.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
15,15,7,8222.0,12704.0,1880271.6295707305,2825828.0554353083,0.6471977329974811,0.6653878412574121,51,22,1,372.0,43942,6071,37871,0.1779282329045362,0.08597012043540175,14,8.034835391132402,372.0,8,14,True,"{6: 90, 4: 83, 5: 41, 2: 21, 7: 50, 3: 34, 0: 99, 1: 95}","{(0, 3): [(99, 72), (72, 34)], (0, 4): [(99, 19), (19, 83)], (0, 5): [(99, 48), (48, 41)], (0, 7): [(99, 72), (72, 50)], (1, 2): [(95, 21)], (1, 4): [(95, 22), (22, 83)], (2, 4): [(21, 15), (15, 83)], (2, 5): [(21, 41)], (2, 7): [(21, 50)], (3, 6): [(34, 50), (50, 90)], (4, 5): [(83, 15), (15, 21), (21, 41)], (4, 6): [(83, 22), (22, 90)], (4, 7): [(83, 50)], (5, 6): [(41, 90)]}","{(6, 90): {'cpu': 42}, (4, 83): {'cpu': 30}, (5, 41): {'cpu': 39}, (2, 21): {'cpu': 41}, (7, 50): {'cpu': 20}, (3, 34): {'cpu': 24}, (0, 99): {'cpu': 13}, (1, 95): {'cpu': 12}}","{((0, 3), (99, 72)): {'bw': 19}, ((0, 3), (72, 34)): {'bw': 19}, ((0, 4), (99, 19)): {'bw': 23}, ((0, 4), (19, 83)): {'bw': 23}, ((0, 5), (99, 48)): {'bw': 8}, ((0, 5), (48, 41)): {'bw': 8}, ((0, 7), (99, 72)): {'bw': 19}, ((0, 7), (72, 50)): {'bw': 19}, ((1, 2), (95, 21)): {'bw': 7}, ((1, 4), (95, 22)): {'bw': 21}, ((1, 4), (22, 83)): {'bw': 21}, ((2, 4), (21, 15)): {'bw': 4}, ((2, 4), (15, 83)): {'bw': 4}, ((2, 5), (21, 41)): {'bw': 23}, ((2, 7), (21, 50)): {'bw': 34}, ((3, 6), (34, 50)): {'bw': 50}, ((3, 6), (50, 90)): {'bw': 50}, ((4, 5), (83, 15)): {'bw': 16}, ((4, 5), (15, 21)): {'bw': 16}, ((4, 5), (21, 41)): {'bw': 16}, ((4, 6), (83, 22)): {'bw': 1}, ((4, 6), (22, 90)): {'bw': 1}, ((4, 7), (83, 50)): {'bw': 48}, ((5, 6), (41, 90)): {'bw': 36}}",707.0,530.0,442.0,221.0,309,221.0,309,221.0,486,177,0.7496463932107497,5680.628621530608,4258.4627573001735,6.023285371004488,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,14.0
15,15,6,8222.0,12704.0,1880271.6295707305,2825828.0554353083,0.6471977329974811,0.6653878412574121,51,23,0,380.0348353911324,44649,6292,38357,0.14800270819228167,0.07424033982574274,14,8.034835391132402,372.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
15,15,5,8222.0,12704.0,1880271.6295707305,2825828.0554353083,0.6471977329974811,0.6653878412574121,51,24,0,394.11212044118594,45243,6467,38776,0.12430602572782667,0.0641276277363454,2,324.11212044118594,70.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
16,16,6,8824.0,13631.0,2646592.304989989,4005860.058946359,0.6473479568630328,0.6606801700621835,51,25,1,396.0,44316,6267,38049,0.15138794854434667,0.08167402794873646,15,1272.9579325901302,396.0,8,17,True,"{5: 35, 0: 91, 6: 50, 2: 41, 4: 66, 7: 90, 3: 22, 1: 21}","{(0, 2): [(91, 21), (21, 41)], (0, 5): [(91, 35)], (0, 7): [(91, 50), (50, 90)], (1, 5): [(21, 33), (33, 35)], (1, 6): [(21, 50)], (1, 7): [(21, 41), (41, 90)], (2, 3): [(41, 27), (27, 22)], (2, 4): [(41, 21), (21, 66)], (2, 5): [(41, 88), (88, 35)], (2, 6): [(41, 27), (27, 50)], (2, 7): [(41, 90)], (3, 4): [(22, 80), (80, 66)], (3, 5): [(22, 40), (40, 35)], (3, 6): [(22, 27), (27, 50)], (4, 6): [(66, 50)], (5, 6): [(35, 83), (83, 50)], (6, 7): [(50, 90)]}","{(5, 35): {'cpu': 29}, (0, 91): {'cpu': 47}, (6, 50): {'cpu': 19}, (2, 41): {'cpu': 16}, (4, 66): {'cpu': 49}, (7, 90): {'cpu': 17}, (3, 22): {'cpu': 16}, (1, 21): {'cpu': 7}}","{((0, 2), (91, 21)): {'bw': 20}, ((0, 2), (21, 41)): {'bw': 20}, ((0, 5), (91, 35)): {'bw': 3}, ((0, 7), (91, 50)): {'bw': 31}, ((0, 7), (50, 90)): {'bw': 31}, ((1, 5), (21, 33)): {'bw': 43}, ((1, 5), (33, 35)): {'bw': 43}, ((1, 6), (21, 50)): {'bw': 29}, ((1, 7), (21, 41)): {'bw': 44}, ((1, 7), (41, 90)): {'bw': 44}, ((2, 3), (41, 27)): {'bw': 16}, ((2, 3), (27, 22)): {'bw': 16}, ((2, 4), (41, 21)): {'bw': 13}, ((2, 4), (21, 66)): {'bw': 13}, ((2, 5), (41, 88)): {'bw': 45}, ((2, 5), (88, 35)): {'bw': 45}, ((2, 6), (41, 27)): {'bw': 24}, ((2, 6), (27, 50)): {'bw': 24}, ((2, 7), (41, 90)): {'bw': 21}, ((3, 4), (22, 80)): {'bw': 25}, ((3, 4), (80, 66)): {'bw': 25}, ((3, 5), (22, 40)): {'bw': 15}, ((3, 5), (40, 35)): {'bw': 15}, ((3, 6), (22, 27)): {'bw': 21}, ((3, 6), (27, 50)): {'bw': 21}, ((4, 6), (66, 50)): {'bw': 3}, ((5, 6), (35, 83)): {'bw': 28}, ((5, 6), (83, 50)): {'bw': 28}, ((6, 7), (50, 90)): {'bw': 21}}",927.0,602.0,400.0,200.0,402,200.0,402,200.0,727,325,0.6494066882416397,1180032.0035110507,766320.6754192584,826.6673952742809,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,17.0
17,17,7,9260.0,14244.0,3239336.1676570834,4839236.177787939,0.6500982869980343,0.669389971608663,51,26,1,417.0,43703,6040,37663,0.18212593094109686,0.09099027345352739,16,1359.5042721722348,417.0,8,9,True,"{1: 34, 4: 83, 0: 35, 5: 99, 6: 95, 2: 12, 3: 82, 7: 45}","{(0, 1): [(35, 98), (98, 34)], (0, 4): [(35, 83)], (0, 7): [(35, 30), (30, 45)], (1, 4): [(34, 61), (61, 83)], (1, 5): [(34, 72), (72, 99)], (2, 3): [(12, 95), (95, 82)], (3, 4): [(82, 30), (30, 83)], (4, 5): [(83, 19), (19, 99)], (5, 6): [(99, 80), (80, 95)]}","{(1, 34): {'cpu': 38}, (4, 83): {'cpu': 33}, (0, 35): {'cpu': 25}, (5, 99): {'cpu': 11}, (6, 95): {'cpu': 22}, (2, 12): {'cpu': 40}, (3, 82): {'cpu': 15}, (7, 45): {'cpu': 43}}","{((0, 1), (35, 98)): {'bw': 50}, ((0, 1), (98, 34)): {'bw': 50}, ((0, 4), (35, 83)): {'bw': 32}, ((0, 7), (35, 30)): {'bw': 0}, ((0, 7), (30, 45)): {'bw': 0}, ((1, 4), (34, 61)): {'bw': 27}, ((1, 4), (61, 83)): {'bw': 27}, ((1, 5), (34, 72)): {'bw': 36}, ((1, 5), (72, 99)): {'bw': 36}, ((2, 3), (12, 95)): {'bw': 11}, ((2, 3), (95, 82)): {'bw': 11}, ((3, 4), (82, 30)): {'bw': 2}, ((3, 4), (30, 83)): {'bw': 2}, ((4, 5), (83, 19)): {'bw': 9}, ((4, 5), (19, 99)): {'bw': 9}, ((5, 6), (99, 80)): {'bw': 42}, ((5, 6), (80, 95)): {'bw': 42}}",613.0,436.0,454.0,227.0,209,227.0,209,227.0,386,177,0.7112561174551386,833376.1188415799,592743.8626670943,966.9557302888977,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,9.0
17,17,6,9260.0,14244.0,3239336.1676570834,4839236.177787939,0.6500982869980343,0.669389971608663,51,27,0,435.9486763047296,44327,6162,38165,0.16560595802301958,0.07887432722708954,9,196.9486763047296,239.0,8,15,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
18,18,7,9767.0,14983.0,3792917.113626805,5646132.270631379,0.6518721217379697,0.6717726280264174,51,28,1,439.0,43588,5894,37694,0.20189573459715637,0.09024207757101832,17,1091.8756330763745,439.0,8,13,True,"{0: 67, 7: 78, 4: 42, 1: 61, 6: 30, 3: 87, 5: 22, 2: 19}","{(0, 1): [(67, 63), (63, 61)], (0, 3): [(67, 80), (80, 7), (7, 87)], (0, 4): [(67, 65), (65, 12), (12, 42)], (0, 6): [(67, 35), (35, 30)], (0, 7): [(67, 57), (57, 78)], (1, 2): [(61, 63), (63, 19)], (1, 6): [(61, 30)], (1, 7): [(61, 78)], (3, 6): [(87, 82), (82, 30)], (3, 7): [(87, 58), (58, 78)], (4, 5): [(42, 12), (12, 77), (77, 22)], (4, 7): [(42, 19), (19, 78)], (6, 7): [(30, 45), (45, 78)]}","{(0, 67): {'cpu': 44}, (7, 78): {'cpu': 50}, (4, 42): {'cpu': 35}, (1, 61): {'cpu': 31}, (6, 30): {'cpu': 7}, (3, 87): {'cpu': 12}, (5, 22): {'cpu': 46}, (2, 19): {'cpu': 43}}","{((0, 1), (67, 63)): {'bw': 3}, ((0, 1), (63, 61)): {'bw': 3}, ((0, 3), (67, 80)): {'bw': 11}, ((0, 3), (80, 7)): {'bw': 11}, ((0, 3), (7, 87)): {'bw': 11}, ((0, 4), (67, 65)): {'bw': 42}, ((0, 4), (65, 12)): {'bw': 42}, ((0, 4), (12, 42)): {'bw': 42}, ((0, 6), (67, 35)): {'bw': 30}, ((0, 6), (35, 30)): {'bw': 30}, ((0, 7), (67, 57)): {'bw': 2}, ((0, 7), (57, 78)): {'bw': 2}, ((1, 2), (61, 63)): {'bw': 6}, ((1, 2), (63, 19)): {'bw': 6}, ((1, 6), (61, 30)): {'bw': 38}, ((1, 7), (61, 78)): {'bw': 29}, ((3, 6), (87, 82)): {'bw': 32}, ((3, 6), (82, 30)): {'bw': 32}, ((3, 7), (87, 58)): {'bw': 11}, ((3, 7), (58, 78)): {'bw': 11}, ((4, 5), (42, 12)): {'bw': 7}, ((4, 5), (12, 77)): {'bw': 7}, ((4, 5), (77, 22)): {'bw': 7}, ((4, 7), (42, 19)): {'bw': 19}, ((4, 7), (19, 78)): {'bw': 19}, ((6, 7), (30, 45)): {'bw': 9}, ((6, 7), (45, 78)): {'bw': 9}}",739.0,507.0,536.0,268.0,239,268.0,239,268.0,471,232,0.6860622462787551,806896.0928434407,553580.9459697219,749.0946494854153,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,13.0
