update_time,lr,loss/loss,loss/actor_loss,loss/critic_loss,loss/entropy_loss,value/logprob,value/old_action_logprob,value/value,value/return,value/advantage,value/reward,grad/grad_clipped
10793,0.001,-0.010121113,-0.00066109,0.003751932,2.002364,-2.0112357,-2.0114164,0.59040993,0.59814674,2.2351742e-08,0.077635564,0.06500694
10814,0.001,-0.012394491,-0.0018946622,0.004728704,2.198224,-1.9226683,-1.9204776,0.61065143,0.6113616,9.313226e-10,0.07887836,0.051042903
10835,0.001,-0.009857849,0.0008014431,0.0038072646,2.1443076,-2.1111767,-2.110288,0.6085525,0.61144435,-1.8626451e-08,0.07831796,0.039738428
10856,0.001,-0.011274,-0.00034961104,0.004244283,2.2291708,-2.1909275,-2.1907675,0.63340324,0.6202987,0.0,0.08033439,0.058299772
10877,0.001,-0.0096945325,-0.0007071607,0.0049257646,2.0942824,-2.5259275,-2.5236068,0.5860233,0.56257385,-1.3038516e-08,0.07382012,0.07574591
10898,0.001,-0.009593113,-0.0006286651,0.0062775444,2.0827312,-2.1446877,-2.1450956,0.59313816,0.6026878,-7.450581e-09,0.07692395,0.0492101
10919,0.001,-0.010932824,-0.0008798856,0.0032728154,2.0689409,-2.0795221,-2.0800722,0.5866097,0.58860546,1.21071935e-08,0.0761233,0.060675733
10940,0.001,-0.009004213,-0.000634294,0.004098135,1.9409844,-2.190196,-2.1911213,0.611817,0.6133356,-7.450581e-09,0.07870943,0.03392695
10961,0.001,-0.01137254,-0.00062438473,0.0035301463,2.1435199,-1.9999299,-2.000683,0.6140319,0.6065861,3.7252903e-09,0.07828003,0.03881391
10982,0.001,-0.010722767,-0.001184212,0.004124032,2.0703993,-2.0217814,-2.0221612,0.6017561,0.6103743,1.1175871e-08,0.07968402,0.048788235
11003,0.001,-0.012396493,-0.00026831776,0.0028953752,2.227143,-2.1629913,-2.16286,0.6145725,0.6054589,-2.8871e-08,0.07892485,0.042325046
11024,0.001,-0.011523779,-0.00031228364,0.003276105,2.1560884,-2.3862295,-2.3856905,0.57681036,0.57898486,-1.4901161e-08,0.07538302,0.042271536
11045,0.001,-0.011609566,-0.00020085089,0.004008837,2.2230172,-2.123497,-2.1232479,0.5946803,0.59050524,5.5879354e-09,0.07784894,0.03338496
11066,0.001,-0.009030439,-0.00018308684,0.00500011,2.0255992,-1.958619,-1.9587171,0.62533796,0.61322355,-3.7252903e-09,0.08076413,0.040750876
11087,0.001,-0.009977524,-0.0009572916,0.0038549711,1.9625998,-2.2112842,-2.210666,0.610968,0.6058283,-1.6763806e-08,0.07792108,0.0377151
11108,0.001,-0.010911372,-0.00046859682,0.0030352331,2.0530646,-1.9631759,-1.9631668,0.601629,0.60144734,-1.4901161e-08,0.07815315,0.021393877
11129,0.001,-0.0075864755,-0.00010069087,0.0058453614,1.9198719,-1.9349815,-1.9346979,0.6085572,0.6026425,-1.4901161e-08,0.07753906,0.032109916
11150,0.001,-0.010097465,-0.0002616495,0.0034745047,2.0486248,-2.6285613,-2.6282961,0.5779438,0.56089693,8.381903e-09,0.07362663,0.06363345
11171,0.001,-0.009686253,0.00020600669,0.0037660792,2.0556655,-1.9900873,-1.9893748,0.58785295,0.6085285,-3.7252903e-09,0.07798375,0.063589886
11192,0.001,-0.009626089,-0.0010282062,0.006065991,2.0482001,-1.9955152,-1.9953678,0.6242591,0.6268871,-1.1175871e-08,0.080561474,0.04355529
11213,0.001,-0.01313012,-0.0010031331,0.0035103904,2.3244116,-2.165081,-2.1636953,0.5947122,0.59486705,-9.313226e-09,0.07728108,0.04924405
11234,0.001,-0.009737172,0.0002879873,0.0032088985,2.056805,-2.1209385,-2.1208682,0.60041404,0.60405374,-3.7252903e-09,0.07779364,0.03385226
11255,0.001,-0.01146344,-0.0013263375,0.0029630936,2.0504642,-2.097064,-2.0969367,0.59191906,0.5970092,0.0,0.07669191,0.066278554
11276,0.001,-0.012913718,-0.000900235,0.0037542013,2.2877579,-2.3702831,-2.370534,0.5717741,0.58279526,-7.450581e-09,0.07559163,0.053702477
11297,0.001,-0.009676666,-0.00026647747,0.00401723,2.0489194,-2.067666,-2.0674493,0.5901569,0.59679496,2.6077032e-08,0.07700823,0.030681612
11318,0.001,-0.011796853,-0.00073864684,0.004154062,2.1855159,-2.3292923,-2.3289335,0.6027628,0.60491127,3.7252903e-09,0.07765917,0.047117006
11339,0.001,-0.0129010845,-0.0013724081,0.0034126258,2.2654157,-2.3170485,-2.3167272,0.58132607,0.58122903,-1.4901161e-08,0.07545013,0.03263961
11360,0.001,-0.011031924,-0.00044239312,0.0042072455,2.1626937,-2.0932288,-2.0932407,0.6002363,0.59907925,-1.1175871e-08,0.077607445,0.032770485
11381,0.001,-0.010816742,-0.00083077326,0.004550681,2.0767791,-1.9552042,-1.9550424,0.593563,0.5874407,3.7252903e-09,0.07697396,0.04434739
11402,0.001,-0.00870485,-0.0005796505,0.00643508,2.0040338,-1.9726791,-1.9727304,0.60261214,0.60249084,2.7939677e-09,0.078203894,0.028700154
11423,0.001,-0.008483758,-0.00011325255,0.0051239165,2.0190523,-2.067039,-2.0670376,0.61005867,0.5998844,3.7252903e-09,0.077440985,0.03141831
11444,0.001,-0.010097626,-0.00018517673,0.003098415,2.0589414,-1.8238566,-1.8234167,0.60006326,0.5964922,7.450581e-09,0.07771096,0.03536607
11465,0.001,-0.010197763,-0.00032169744,0.0039184624,2.0692837,-1.9539969,-1.9535123,0.60281724,0.59556407,-1.1175871e-08,0.07800106,0.030719945
11486,0.001,-0.007968318,-0.00037126988,0.0031149697,1.8084657,-1.963596,-1.9631841,0.5991695,0.6061904,-1.0244548e-08,0.07809424,0.048022967
11507,0.001,-0.008471603,-0.00038962625,0.0045300657,1.880698,-1.729569,-1.7295356,0.61004984,0.6154859,-7.450581e-09,0.079721786,0.025594946
11528,0.001,-0.009853207,-0.00010728836,0.004617479,2.0735886,-2.216184,-2.2166865,0.590647,0.5812069,1.3038516e-08,0.0767064,0.03770659
11549,0.001,-0.011331623,-0.0002855286,0.002240421,2.091218,-2.0362198,-2.036495,0.5877928,0.5867272,5.5879354e-09,0.07672954,0.017556924
11570,0.001,-0.009565724,1.8725172e-05,0.0025362084,1.994,-2.3135602,-2.3131747,0.5949087,0.5861884,-1.7695129e-08,0.07651692,0.03798697
11591,0.001,-0.0094741685,-0.0005427785,0.003907034,2.008239,-2.1208127,-2.1207387,0.59483147,0.59187984,-1.6763806e-08,0.076955535,0.03407413
11612,0.001,-0.011663764,-0.0004811231,0.0036796432,2.2114563,-2.0093834,-2.0096023,0.6063361,0.600514,0.0,0.07773426,0.031810936
11633,0.001,-0.011027273,-0.00044454634,0.0040237294,2.154249,-2.133313,-2.1338325,0.5792637,0.58545846,-7.450581e-09,0.07579845,0.039334673
11654,0.001,-0.010019407,-0.0009832159,0.004480329,2.0074875,-2.3317018,-2.331008,0.6067677,0.6013147,7.450581e-09,0.07834424,0.051616352
11675,0.001,-0.010111094,-0.0002290979,0.004278387,2.1307259,-2.1132276,-2.113533,0.6020176,0.6009268,-1.5832484e-08,0.07780886,0.022798982
11696,0.001,-0.007963226,-0.000113312155,0.0033097337,1.8691789,-1.8187478,-1.8187487,0.5785685,0.5821813,1.1175871e-08,0.07627863,0.0215272
11717,0.001,-0.010295809,-0.0011357702,0.0041457666,2.044375,-2.3058238,-2.3054807,0.6165751,0.61078614,0.0,0.07842339,0.06664009
11738,0.001,-0.011598228,-0.00034678355,0.0033287045,2.2012444,-2.3644352,-2.3640132,0.6229077,0.6234131,1.4901161e-08,0.08054072,0.028678572
11759,0.001,-0.009866028,-0.00061562285,0.003371218,1.9620004,-2.2045553,-2.2046084,0.60179573,0.5987056,-6.519258e-09,0.07866276,0.052437007
11780,0.001,-0.0102584325,-0.0006419213,0.0037556682,2.0457664,-1.9545633,-1.9545112,0.59631604,0.59366643,2.3050234e-08,0.07662711,0.03963093
11801,0.001,-0.012544234,-0.0005309982,0.0027647726,2.2535496,-1.9926097,-1.9925103,0.5942602,0.5965191,2.3283064e-08,0.0778026,0.023039319
11822,0.001,-0.0100482255,-7.573888e-05,0.0038266166,2.0902224,-2.0201466,-2.0200837,0.60564476,0.6136254,-7.450581e-09,0.07865514,0.036647104
11843,0.001,-0.011461406,-0.0014887117,0.0029477112,2.0680804,-2.0635698,-2.063454,0.5929409,0.58947253,1.1175871e-08,0.07637603,0.045188457
11864,0.001,-0.009182007,-0.00078039616,0.004621614,1.9800203,-2.0404112,-2.0404034,0.58011353,0.59164536,-9.313226e-09,0.07601303,0.052214913
11885,0.001,-0.01177416,-0.0010255054,0.0035090763,2.107604,-1.9471352,-1.9468807,0.605227,0.59958786,-1.1175871e-08,0.07752268,0.043564223
11906,0.001,-0.01022754,-0.00050492585,0.004365151,2.0865343,-2.1656601,-2.1654165,0.6058882,0.6051797,1.4901161e-08,0.078431234,0.022335866
11927,0.001,-0.008703321,-0.00015616044,0.006185789,2.0457268,-2.1264298,-2.126377,0.6251237,0.6219115,2.7939677e-09,0.08032786,0.025372153
11948,0.001,-0.010223777,-0.00033728592,0.004500024,2.1116188,-2.010302,-2.010318,0.6047869,0.6120235,-2.514571e-08,0.078321576,0.030013986
11969,0.001,-0.008081025,-0.00038151816,0.0037719714,1.8486922,-2.0261266,-2.0258534,0.57873374,0.57199466,1.6763806e-08,0.074536294,0.032876715
11990,0.001,-0.010911826,-0.0012205904,0.0034991992,2.034507,-2.115881,-2.1154954,0.5956795,0.5958152,-1.5832484e-08,0.07766028,0.045463104
12011,0.001,-0.007888404,-0.0010399539,0.003950949,1.7424932,-1.8220305,-1.8229901,0.61358714,0.6079355,-4.1909516e-09,0.07834226,0.0688398
12032,0.001,-0.008369528,-5.5226497e-05,0.0044503775,1.9129993,-1.9280912,-1.92814,0.630458,0.6267953,1.0244548e-08,0.081482515,0.03218607
12053,0.001,-0.0063050827,-0.0006491523,0.0066252514,1.7671168,-1.7224168,-1.7220882,0.6197012,0.62960154,-1.8626451e-09,0.080218166,0.042911585
12074,0.001,-0.01000843,-0.00034099817,0.0024800769,1.9626367,-2.0745463,-2.0743194,0.60247356,0.5956903,-7.450581e-09,0.0773934,0.038179163
12095,0.001,-0.011200209,-0.0003622556,0.003148448,2.1567354,-2.4660916,-2.466024,0.6064326,0.6017161,7.916242e-09,0.07797347,0.03520556
12116,0.001,-0.012728554,-0.0007954091,0.0030091512,2.2080483,-2.130296,-2.1300159,0.615315,0.6055378,1.6763806e-08,0.07870717,0.038275443
12137,0.001,-0.008653575,-0.00030399486,0.0046105166,1.9649386,-2.2538848,-2.253916,0.60182816,0.6045333,1.1175871e-08,0.07760997,0.037974592
12158,0.001,-0.010688868,-0.0010519736,0.0039970824,2.0576508,-2.1554775,-2.155646,0.59146774,0.59405375,-1.1175871e-08,0.0769303,0.038793888
12179,0.001,-0.010182276,-0.0011384329,0.0050464906,2.0332227,-2.325077,-2.3243213,0.58107007,0.5785628,1.8626451e-09,0.07542364,0.054607205
12200,0.001,-0.01029939,-0.00053095445,0.006802152,2.2005088,-2.5028057,-2.501939,0.6069316,0.5842973,6.7055225e-08,0.07757595,0.07069313
12221,0.001,-0.0077390373,0.00029747933,0.0044881753,1.9204494,-1.821262,-1.8215759,0.6048158,0.60610884,-1.1175871e-08,0.07789907,0.029555589
12242,0.001,-0.0105839,-0.0004825946,0.0027953954,2.0613394,-2.2178423,-2.2171364,0.60313904,0.59883136,4.656613e-09,0.07761288,0.02760169
12263,0.001,-0.009278755,-0.00030917674,0.005692673,2.0946577,-2.1342425,-2.1342711,0.6197938,0.6114291,-5.5879354e-09,0.07964052,0.03890271
12284,0.001,-0.009769624,-0.0014732033,0.0048598526,1.9929371,-1.864718,-1.8637607,0.6227199,0.62336147,-7.450581e-09,0.07963247,0.055140737
12305,0.001,-0.0074248724,-3.1493604e-05,0.0066268323,1.9936575,-1.8639544,-1.8628974,0.6122173,0.6048065,2.2351742e-08,0.078754894,0.029808013
12326,0.001,-0.01016521,-0.00024857558,0.0034562338,2.0439076,-1.9441327,-1.9436764,0.6109604,0.5992361,1.0244548e-08,0.07785407,0.050928026
12347,0.001,-0.008903694,-0.00016175769,0.0044830157,2.022847,-1.9876773,-1.9877832,0.64143366,0.6280533,9.313226e-10,0.081766844,0.05945382
12368,0.001,-0.009866017,-0.00024980493,0.0041296473,2.0826502,-2.32269,-2.3224907,0.57639086,0.5866095,8.381903e-09,0.07496408,0.05058618
12389,0.001,-0.011864931,-0.002626609,0.0042237644,2.0182254,-1.9275465,-1.9276623,0.6347459,0.63565433,-6.519258e-09,0.08150204,0.060513772
12410,0.001,-0.009845882,-0.00061085913,0.004850438,2.0211387,-2.4732437,-2.474704,0.60594803,0.5932018,-3.7252903e-08,0.07693948,0.055102758
12431,0.001,-0.007867146,-6.6837296e-05,0.0035495458,1.8085902,-1.7709649,-1.7708137,0.5994778,0.6202922,-1.1175871e-08,0.07895799,0.06469891
12452,0.001,-0.009921118,-0.0004422994,0.0038795222,2.0262535,-2.1894655,-2.1885245,0.59707224,0.58545357,9.778887e-09,0.07688962,0.042116985
12473,0.001,-0.009641022,-0.0011513906,0.004857472,1.9963238,-2.2978635,-2.2977748,0.61813265,0.6166946,-4.656613e-10,0.08044304,0.051051214
12494,0.001,-0.009092188,0.00017928332,0.0036891827,2.0424666,-1.8467455,-1.8473437,0.6195855,0.61751306,7.450581e-09,0.080323294,0.015661206
12515,0.001,-0.007615242,-0.00035609305,0.0063827685,1.9460258,-1.9477477,-1.9478171,0.62767744,0.6247239,1.8626451e-09,0.08124019,0.03710882
12536,0.001,-0.008757622,2.4531037e-05,0.0060533127,2.0531433,-1.8694082,-1.8693961,0.6108593,0.6038981,1.3038516e-08,0.078587376,0.042639352
12557,0.001,-0.008147837,-0.00014655106,0.0072661103,2.089209,-2.1204686,-2.1203015,0.60741556,0.61037123,3.7252903e-09,0.07977334,0.024571307
12578,0.001,-0.011490991,-0.0012521185,0.0026426804,2.0539174,-2.041718,-2.0418456,0.60530126,0.60439074,3.7252903e-09,0.07814277,0.045218274
12599,0.001,-0.009391063,-0.0006262148,0.0045603923,2.003035,-1.8815914,-1.8818036,0.6146284,0.61930525,-4.656613e-09,0.07993508,0.034040857
12620,0.001,-0.009045573,-0.00035027042,0.003538926,1.9499346,-1.8297276,-1.8303494,0.6092826,0.60903704,1.1175871e-08,0.078636914,0.017566862
12641,0.001,-0.009278221,-4.5720488e-05,0.0027279416,1.9575737,-1.8835495,-1.8834068,0.60145426,0.59277576,7.450581e-09,0.07789297,0.035869952
